EmployeeID,SkillName,SkillType,AcquiredVia,ProficiencyLevel
999,Microsoft Outlook,Software Skill,Transferable,4
999,Microsoft PowerPoint,Software Skill,Role,5
999,Microsoft Project,Software Skill,Role,4
999,Microsoft SharePoint,Software Skill,Role,4
999,Microsoft Word,Software Skill,Transferable,5
999,Monitoring,Essential Skill,Role,4
999,Reading Comprehension,Essential Skill,Role,3
999,Writing,Essential Skill,Role,4
1001,Active Listening,Essential Skill,Role,4
1001,Amazon Web Services (AWS),Software Skill,Transferable,4
1001,Critical Thinking,Essential Skill,Role,2
1001,Electronic Medical Record (EMR),Software Skill,Role,2
1001,MEDITECH,Software Skill,Role,3
1001,Microsoft Outlook,Software Skill,Role,3
1001,Microsoft PowerPoint,Software Skill,Role,3
1001,Microsoft Word,Software Skill,Role,2
1001,SAP,Software Skill,Role,4
1002,Active Learning,Essential Skill,Role,2
1002,Apache Hadoop,Software Skill,Transferable,2
1002,Applicant Tracking System (ATS),Software Skill,Transferable,4
1002,Microsoft Office,Software Skill,Role,3
1002,Science,Essential Skill,Role,3
1002,Writing,Essential Skill,Role,3
1003,Adobe InDesign,Software Skill,Role,2
1003,Adobe Photoshop,Software Skill,Role,2
1003,Microsoft Excel,Software Skill,Role,3
1003,Reading Comprehension,Essential Skill,Role,3
1003,Writing,Essential Skill,Role,2
1004,Active Learning,Essential Skill,Role,2
1004,Adobe Photoshop,Software Skill,Role,3
1004,Microsoft Excel,Software Skill,Role,3
1004,R,Software Skill,Role,3
1004,Speaking,Essential Skill,Role,2
1005,Active Learning,Essential Skill,Role,4
1005,Active Listening,Essential Skill,Role,4
1005,Adobe Acrobat,Software Skill,Role,5
1005,Critical Thinking,Essential Skill,Role,2
1005,IBM SPSS Statistics,Software Skill,Transferable,5
1005,Microsoft PowerPoint,Software Skill,Role,4
1005,Reading Comprehension,Essential Skill,Role,5
1005,Speaking,Essential Skill,Role,3
1006,Active Learning,Essential Skill,Role,3
1006,Python,Software Skill,Role,3
1006,Science,Essential Skill,Role,2
1006,Writing,Essential Skill,Role,1
1007,Adobe Acrobat,Software Skill,Role,3
1007,Adobe After Effects,Software Skill,Role,4
1007,Learning Strategies,Essential Skill,Role,2
1007,Mathematics,Essential Skill,Transferable,2
1007,Microsoft Excel,Software Skill,Role,4
1007,Microsoft Outlook,Software Skill,Role,4
1007,R,Software Skill,Transferable,2
1007,SAP,Software Skill,Role,4
1007,Speaking,Essential Skill,Role,3
1009,Adobe Acrobat,Software Skill,Role,4
1009,Adobe After Effects,Software Skill,Role,3
1009,Learning Strategies,Essential Skill,Role,3
1009,Microsoft Excel,Software Skill,Role,3
1009,Microsoft Office,Software Skill,Role,2
1009,Microsoft PowerPoint,Software Skill,Role,2
1009,Salesforce,Software Skill,Transferable,3
1010,Active Learning,Essential Skill,Role,4
1010,Amazon Web Services (AWS),Software Skill,Transferable,2
1010,Email,Software Skill,Role,4
1010,MEDITECH,Software Skill,Role,4
1010,Microsoft Outlook,Software Skill,Role,3
1010,Science,Essential Skill,Role,3
1011,Active Learning,Essential Skill,Role,3
1011,Active Listening,Essential Skill,Role,4
1011,Adobe Acrobat,Software Skill,Role,3
1011,Adobe Photoshop,Software Skill,Role,4
1011,Cisco Webex,Software Skill,Transferable,3
1011,Critical Thinking,Essential Skill,Role,2
1011,Microsoft Office,Software Skill,Role,2
1011,Microsoft Outlook,Software Skill,Role,3
1011,Reading Comprehension,Essential Skill,Role,1
1011,SAP,Software Skill,Role,3
1012,Active Listening,Essential Skill,Role,2
1012,Adobe After Effects,Software Skill,Transferable,2
1012,Reading Comprehension,Essential Skill,Role,3
1012,SAP,Software Skill,Transferable,2
1012,Science,Essential Skill,Role,2
1013,Active Learning,Essential Skill,Role,4
1013,Adobe Acrobat,Software Skill,Role,4
1013,Adobe After Effects,Software Skill,Role,4
1013,Adobe Photoshop,Software Skill,Role,5
1013,Critical Thinking,Essential Skill,Role,5
1013,Microsoft Excel,Software Skill,Role,3
1013,Microsoft Outlook,Software Skill,Role,4
1013,Microsoft PowerPoint,Software Skill,Role,3
1013,Speaking,Essential Skill,Role,3
1014,Active Listening,Essential Skill,Role,4
1014,Adobe InDesign,Software Skill,Transferable,4
1014,Amazon Web Services (AWS),Software Skill,Role,3
1014,Microsoft Access,Software Skill,Role,5
1014,Microsoft Visio,Software Skill,Transferable,5
1014,Speaking,Essential Skill,Role,4
1014,Writing,Essential Skill,Role,5
1015,Active Learning,Essential Skill,Role,5
1015,Adobe Acrobat,Software Skill,Role,2
1015,Adobe After Effects,Software Skill,Transferable,3
1015,Critical Thinking,Essential Skill,Role,3
1015,Learning Strategies,Essential Skill,Transferable,4
1015,Microsoft Excel,Software Skill,Role,4
1015,Microsoft SharePoint,Software Skill,Role,3
1015,Microsoft Visio,Software Skill,Role,3
1015,Monitoring,Essential Skill,Role,4
1015,Reading Comprehension,Essential Skill,Role,3
1015,Speaking,Essential Skill,Role,3
1016,Active Learning,Essential Skill,Role,3
1016,Adobe Photoshop,Software Skill,Role,2
1016,Critical Thinking,Essential Skill,Role,3
1016,ESRI ArcGIS,Software Skill,Role,3
1016,Microsoft Excel,Software Skill,Role,3
1016,R,Software Skill,Role,3
1016,Reading Comprehension,Essential Skill,Role,3
1016,Speaking,Essential Skill,Role,3
1017,Active Learning,Essential Skill,Role,3
1017,Active Listening,Essential Skill,Role,3
1017,Google Docs,Software Skill,Role,3
1017,Microsoft Visio,Software Skill,Transferable,3
1017,Microsoft Word,Software Skill,Role,2
1017,Monitoring,Essential Skill,Role,3
1017,Reading Comprehension,Essential Skill,Role,3
1017,Writing,Essential Skill,Role,4
1018,Adobe Acrobat,Software Skill,Role,3
1018,Autodesk AutoCAD,Software Skill,Role,2
1018,Learning Strategies,Essential Skill,Role,4
1018,Microsoft SharePoint,Software Skill,Transferable,4
1018,Reading Comprehension,Essential Skill,Role,3
1018,SAP,Software Skill,Role,3
1018,SAS,Software Skill,Transferable,4
1018,Speaking,Essential Skill,Role,4
1018,Writing,Essential Skill,Role,4
1019,Active Learning,Essential Skill,Role,3
1019,Active Listening,Essential Skill,Role,2
1019,Atlassian Confluence,Software Skill,Transferable,2
1019,Critical Thinking,Essential Skill,Role,3
1019,Google Docs,Software Skill,Role,2
1019,MEDITECH,Software Skill,Role,3
1019,Microsoft Excel,Software Skill,Role,3
1019,Microsoft Office,Software Skill,Role,2
1019,Microsoft Outlook,Software Skill,Role,2
1019,Microsoft Project,Software Skill,Transferable,2
1019,Microsoft Word,Software Skill,Role,3
1019,SAP,Software Skill,Role,3
1022,Active Listening,Essential Skill,Role,4
1022,Adobe Illustrator,Software Skill,Transferable,3
1022,Amazon Web Services (AWS),Software Skill,Role,3
1022,Google Workspace,Software Skill,Role,4
1022,Mathematics,Essential Skill,Role,3
1022,Microsoft Access,Software Skill,Role,3
1022,Reading Comprehension,Essential Skill,Role,4
1022,Speaking,Essential Skill,Role,2
1024,Active Learning,Essential Skill,Role,4
1024,Active Listening,Essential Skill,Role,4
1024,Adobe Illustrator,Software Skill,Transferable,4
1024,Google Workspace,Software Skill,Role,3
1024,Microsoft Outlook,Software Skill,Role,4
1024,Speaking,Essential Skill,Role,4
1024,Writing,Essential Skill,Role,4
1025,Active Listening,Essential Skill,Role,3
1025,Adobe Acrobat,Software Skill,Role,4
1025,Autodesk AutoCAD,Software Skill,Role,4
1025,Critical Thinking,Essential Skill,Role,3
1025,MEDITECH,Software Skill,Transferable,4
1025,Microsoft Office,Software Skill,Role,2
1025,Microsoft PowerPoint,Software Skill,Role,2
1025,Microsoft Word,Software Skill,Transferable,3
1025,Monitoring,Essential Skill,Role,3
1025,Reading Comprehension,Essential Skill,Role,2
1025,SAP,Software Skill,Role,3
1025,Writing,Essential Skill,Role,4
1026,Active Learning,Essential Skill,Role,4
1026,Adobe After Effects,Software Skill,Role,4
1026,Adobe Photoshop,Software Skill,Role,3
1026,Applicant Tracking System (ATS),Software Skill,Transferable,3
1026,Autodesk AutoCAD,Software Skill,Role,4
1026,Learning Strategies,Essential Skill,Role,4
1026,Microsoft Excel,Software Skill,Role,4
1027,Active Learning,Essential Skill,Role,3
1027,Adobe After Effects,Software Skill,Role,2
1027,Adobe InDesign,Software Skill,Role,4
1027,Atlassian JIRA,Software Skill,Transferable,3
1027,Learning Strategies,Essential Skill,Role,3
1027,Microsoft Excel,Software Skill,Role,3
1027,Microsoft Outlook,Software Skill,Role,4
1027,Microsoft PowerPoint,Software Skill,Role,3
1027,Microsoft Visio,Software Skill,Transferable,4
1027,Speaking,Essential Skill,Role,3
1027,Writing,Essential Skill,Role,4
1028,Critical Thinking,Essential Skill,Role,2
1028,Electronic Medical Record (EMR),Software Skill,Role,3
1028,Linux,Software Skill,Transferable,3
1028,Microsoft Azure,Software Skill,Transferable,3
1028,Microsoft Office,Software Skill,Role,4
1028,Microsoft Outlook,Software Skill,Role,3
1028,Microsoft PowerPoint,Software Skill,Role,2
1028,Monitoring,Essential Skill,Role,2
1028,Reading Comprehension,Essential Skill,Role,2
1028,SAP,Software Skill,Role,3
1029,Adobe Acrobat,Software Skill,Role,4
1029,Learning Strategies,Essential Skill,Role,4
1029,Mathematics,Essential Skill,Transferable,4
1029,Microsoft Excel,Software Skill,Role,3
1029,Microsoft Office,Software Skill,Role,5
1030,Adobe Acrobat,Software Skill,Transferable,2
1030,Autodesk AutoCAD,Software Skill,Transferable,4
1030,Critical Thinking,Essential Skill,Role,4
1030,MEDITECH,Software Skill,Role,3
1030,Microsoft Excel,Software Skill,Role,3
1030,Microsoft Office,Software Skill,Role,3
1030,Microsoft PowerPoint,Software Skill,Role,2
1030,Reading Comprehension,Essential Skill,Role,3
1030,Speaking,Essential Skill,Role,3
1030,Writing,Essential Skill,Role,3
1032,Active Listening,Essential Skill,Role,4
1032,Adobe InDesign,Software Skill,Role,4
1032,Microsoft Excel,Software Skill,Role,4
1032,Microsoft Office,Software Skill,Role,5
1032,Microsoft Outlook,Software Skill,Role,4
1032,Monitoring,Essential Skill,Role,4
1032,SAP,Software Skill,Role,4
1032,Speaking,Essential Skill,Role,5
1032,Writing,Essential Skill,Role,4
1033,Adobe InDesign,Software Skill,Transferable,4
1033,Apache Hadoop,Software Skill,Role,4
1033,Critical Thinking,Essential Skill,Role,2
1033,Microsoft Excel,Software Skill,Role,3
1033,SAP,Software Skill,Transferable,3
1033,Writing,Essential Skill,Role,4
1034,Active Learning,Essential Skill,Role,4
1034,Active Listening,Essential Skill,Role,4
1034,Adobe Photoshop,Software Skill,Transferable,4
1034,MATLAB,Software Skill,Transferable,4
1034,Microsoft Excel,Software Skill,Role,3
1034,Microsoft Office,Software Skill,Role,4
1034,Monitoring,Essential Skill,Role,3
1035,Active Learning,Essential Skill,Role,4
1035,Active Listening,Essential Skill,Role,4
1035,Atlassian JIRA,Software Skill,Transferable,3
1035,Microsoft Excel,Software Skill,Role,3
1035,Reading Comprehension,Essential Skill,Role,4
1036,Active Learning,Essential Skill,Role,4
1036,Adobe Acrobat,Software Skill,Role,3
1036,Autodesk AutoCAD,Software Skill,Transferable,3
1036,Critical Thinking,Essential Skill,Role,3
1036,Mathematics,Essential Skill,Role,4
1036,Microsoft Office,Software Skill,Role,4
1036,Microsoft PowerPoint,Software Skill,Role,4
1036,Salesforce,Software Skill,Role,4
1036,Speaking,Essential Skill,Role,4
1036,Writing,Essential Skill,Role,5
1037,Active Listening,Essential Skill,Role,4
1037,Adobe Creative Cloud,Software Skill,Role,4
1037,Adobe Photoshop,Software Skill,Role,3
1037,Electronic Medical Record (EMR),Software Skill,Transferable,3
1037,Mathematics,Essential Skill,Role,3
1037,Microsoft Outlook,Software Skill,Role,4
1037,Microsoft PowerPoint,Software Skill,Role,3
1037,Monitoring,Essential Skill,Role,3
1037,Writing,Essential Skill,Role,4
1038,Autodesk AutoCAD,Software Skill,Role,5
1038,Critical Thinking,Essential Skill,Role,3
1038,Microsoft Excel,Software Skill,Role,4
1038,Speaking,Essential Skill,Role,4
1038,Writing,Essential Skill,Role,3
1039,Active Listening,Essential Skill,Role,3
1039,Adobe After Effects,Software Skill,Transferable,4
1039,Adobe Creative Cloud,Software Skill,Role,5
1039,Adobe Illustrator,Software Skill,Role,3
1039,Adobe InDesign,Software Skill,Role,4
1039,Adobe Photoshop,Software Skill,Role,5
1039,Microsoft Office,Software Skill,Role,5
1039,Microsoft Outlook,Software Skill,Role,4
1039,Reading Comprehension,Essential Skill,Role,4
1039,Speaking,Essential Skill,Role,4
1040,Adobe Creative Cloud,Software Skill,Role,3
1040,Adobe InDesign,Software Skill,Role,4
1040,Atlassian JIRA,Software Skill,Transferable,4
1040,Critical Thinking,Essential Skill,Role,4
1040,Microsoft Excel,Software Skill,Role,3
1040,Microsoft Office,Software Skill,Role,4
1040,Microsoft PowerPoint,Software Skill,Role,4
1040,Salesforce,Software Skill,Role,4
1042,Active Learning,Essential Skill,Role,4
1042,Active Listening,Essential Skill,Role,4
1042,Critical Thinking,Essential Skill,Role,2
1042,Google Docs,Software Skill,Role,3
1042,Microsoft Excel,Software Skill,Role,3
1042,Microsoft Outlook,Software Skill,Role,4
1042,Microsoft PowerPoint,Software Skill,Role,3
1042,Microsoft Word,Software Skill,Role,5
1042,Monitoring,Essential Skill,Role,3
1042,SAP,Software Skill,Role,3
1042,Science,Essential Skill,Role,4
1042,Speaking,Essential Skill,Role,4
1042,Writing,Essential Skill,Role,4
1043,Adobe After Effects,Software Skill,Role,3
1043,Adobe InDesign,Software Skill,Role,3
1043,Adobe Photoshop,Software Skill,Role,4
1043,Critical Thinking,Essential Skill,Role,4
1043,Microsoft Office,Software Skill,Role,3
1043,Microsoft Outlook,Software Skill,Role,3
1043,Monitoring,Essential Skill,Role,3
1043,Reading Comprehension,Essential Skill,Role,4
1044,Apple macOS,Software Skill,Role,2
1044,Microsoft Outlook,Software Skill,Role,2
1044,Reading Comprehension,Essential Skill,Role,2
1044,SAP,Software Skill,Transferable,2
1044,Salesforce,Software Skill,Role,2
1045,Apple macOS,Software Skill,Role,4
1045,Atlassian Confluence,Software Skill,Role,4
1045,Autodesk AutoCAD,Software Skill,Role,4
1045,Google Analytics,Software Skill,Role,4
1045,Microsoft Excel,Software Skill,Role,5
1045,Microsoft PowerPoint,Software Skill,Role,4
1045,SAP,Software Skill,Transferable,3
1045,Speaking,Essential Skill,Role,5
1046,Active Listening,Essential Skill,Role,4
1046,Critical Thinking,Essential Skill,Role,3
1046,Linux,Software Skill,Transferable,3
1046,MATLAB,Software Skill,Transferable,4
1046,Microsoft PowerPoint,Software Skill,Role,4
1046,SAP,Software Skill,Role,4
1046,Science,Essential Skill,Role,3
1046,Speaking,Essential Skill,Role,4
1047,Active Listening,Essential Skill,Role,3
1047,Mathematics,Essential Skill,Role,3
1047,Microsoft Excel,Software Skill,Role,4
1047,Microsoft Office,Software Skill,Role,3
1047,Monitoring,Essential Skill,Role,4
1047,Reading Comprehension,Essential Skill,Role,4
1047,Science,Essential Skill,Transferable,2
1048,Atlassian Confluence,Software Skill,Role,3
1048,Learning Strategies,Essential Skill,Role,3
1048,Microsoft PowerPoint,Software Skill,Role,4
1048,Monitoring,Essential Skill,Role,3
1048,Reading Comprehension,Essential Skill,Role,3
1048,Science,Essential Skill,Transferable,4
1048,Speaking,Essential Skill,Role,3
1049,Active Learning,Essential Skill,Role,3
1049,Active Listening,Essential Skill,Role,3
1049,Applicant Tracking System (ATS),Software Skill,Role,3
1049,Autodesk AutoCAD,Software Skill,Transferable,2
1049,Cisco Webex,Software Skill,Role,2
1049,Learning Strategies,Essential Skill,Role,3
1049,Microsoft Office,Software Skill,Role,3
1049,Microsoft Outlook,Software Skill,Role,2
1049,SAP,Software Skill,Transferable,3
1049,Writing,Essential Skill,Role,3
1050,Active Listening,Essential Skill,Role,5
1050,Adobe Illustrator,Software Skill,Role,4
1050,Microsoft Excel,Software Skill,Role,4
1050,Microsoft Office,Software Skill,Role,5
1050,Microsoft Outlook,Software Skill,Role,5
1050,Microsoft PowerPoint,Software Skill,Role,4
1050,Monitoring,Essential Skill,Role,3
1050,Salesforce,Software Skill,Role,3
1050,Speaking,Essential Skill,Role,3
1052,Active Listening,Essential Skill,Role,3
1052,Apple macOS,Software Skill,Transferable,3
1052,Email,Software Skill,Role,3
1052,MEDITECH,Software Skill,Role,4
1052,Microsoft Office,Software Skill,Role,3
1052,Microsoft Word,Software Skill,Role,3
1052,Monitoring,Essential Skill,Role,3
1052,Reading Comprehension,Essential Skill,Role,3
1052,Speaking,Essential Skill,Role,3
1052,Writing,Essential Skill,Role,3
1053,Active Learning,Essential Skill,Role,3
1053,Mathematics,Essential Skill,Role,3
1053,Microsoft Office,Software Skill,Role,3
1053,Python,Software Skill,Role,2
1053,R,Software Skill,Role,3
1055,Active Learning,Essential Skill,Role,3
1055,Amazon Web Services (AWS),Software Skill,Transferable,3
1055,Critical Thinking,Essential Skill,Role,3
1055,HubSpot,Software Skill,Role,2
1055,MATLAB,Software Skill,Transferable,3
1055,Microsoft Excel,Software Skill,Role,3
1055,Microsoft Office,Software Skill,Role,3
1055,Microsoft PowerPoint,Software Skill,Role,2
1055,Salesforce,Software Skill,Role,3
1056,Active Listening,Essential Skill,Role,2
1056,Microsoft Project,Software Skill,Role,3
1056,Microsoft Word,Software Skill,Role,3
1056,Monitoring,Essential Skill,Role,2
1060,Active Learning,Essential Skill,Role,3
1060,ESRI ArcGIS,Software Skill,Role,3
1060,IBM SPSS Statistics,Software Skill,Role,2
1060,Mathematics,Essential Skill,Role,3
1060,Python,Software Skill,Role,4
1060,R,Software Skill,Role,3
1060,Reading Comprehension,Essential Skill,Role,4
1060,Speaking,Essential Skill,Role,3
1060,Writing,Essential Skill,Role,4
1061,Active Listening,Essential Skill,Role,3
1061,Autodesk AutoCAD,Software Skill,Transferable,4
1061,Critical Thinking,Essential Skill,Role,4
1061,Google Analytics,Software Skill,Transferable,5
1061,IBM SPSS Statistics,Software Skill,Role,5
1061,Microsoft Excel,Software Skill,Role,5
1061,Microsoft Office,Software Skill,Role,5
1061,Microsoft PowerPoint,Software Skill,Role,4
1061,Microsoft Project,Software Skill,Role,4
1061,Microsoft Visio,Software Skill,Role,5
1061,Monitoring,Essential Skill,Role,5
1061,Reading Comprehension,Essential Skill,Role,5
1061,Science,Essential Skill,Role,5
1061,Writing,Essential Skill,Role,4
1062,Amazon Web Services (AWS),Software Skill,Role,2
1062,Critical Thinking,Essential Skill,Role,3
1062,Linux,Software Skill,Role,4
1062,Microsoft Azure,Software Skill,Role,3
1062,Microsoft Excel,Software Skill,Role,3
1062,Microsoft Office,Software Skill,Role,3
1062,Microsoft Outlook,Software Skill,Role,3
1062,Salesforce,Software Skill,Role,3
1066,Active Learning,Essential Skill,Role,3
1066,Adobe Photoshop,Software Skill,Role,4
1066,Apple macOS,Software Skill,Transferable,3
1066,Critical Thinking,Essential Skill,Role,2
1066,Mathematics,Essential Skill,Role,3
1066,Microsoft Office,Software Skill,Role,4
1066,Microsoft Outlook,Software Skill,Role,4
1066,Microsoft PowerPoint,Software Skill,Role,3
1066,Microsoft Project,Software Skill,Transferable,3
1066,Salesforce,Software Skill,Role,3
1068,Autodesk AutoCAD,Software Skill,Transferable,3
1068,ESRI ArcGIS,Software Skill,Role,3
1068,IBM SPSS Statistics,Software Skill,Role,3
1068,Mathematics,Essential Skill,Role,2
1068,Microsoft Word,Software Skill,Transferable,2
1069,Active Listening,Essential Skill,Role,4
1069,IBM SPSS Statistics,Software Skill,Role,5
1069,Microsoft Azure,Software Skill,Transferable,4
1069,Microsoft Excel,Software Skill,Role,4
1069,Microsoft Office,Software Skill,Role,5
1069,Microsoft PowerPoint,Software Skill,Role,4
1069,Microsoft Project,Software Skill,Role,5
1069,Microsoft SharePoint,Software Skill,Role,4
1069,Microsoft Word,Software Skill,Transferable,5
1069,Monitoring,Essential Skill,Role,4
1069,Reading Comprehension,Essential Skill,Role,4
1069,Science,Essential Skill,Role,5
1069,Writing,Essential Skill,Role,5
1070,Active Learning,Essential Skill,Role,3
1070,Active Listening,Essential Skill,Role,4
1070,Adobe Creative Cloud,Software Skill,Role,4
1070,Adobe Illustrator,Software Skill,Role,4
1070,Adobe Photoshop,Software Skill,Role,4
1070,Cisco Webex,Software Skill,Transferable,4
1070,Mathematics,Essential Skill,Role,4
1070,Microsoft Office,Software Skill,Role,4
1070,Microsoft Outlook,Software Skill,Role,4
1070,Microsoft PowerPoint,Software Skill,Role,4
1070,Monitoring,Essential Skill,Role,4
1070,Reading Comprehension,Essential Skill,Role,3
1070,SAP,Software Skill,Transferable,5
1070,Writing,Essential Skill,Role,4
1071,Active Learning,Essential Skill,Role,3
1071,Active Listening,Essential Skill,Role,2
1071,Apple macOS,Software Skill,Transferable,3
1071,IBM SPSS Statistics,Software Skill,Role,3
1071,Microsoft Office,Software Skill,Role,2
1071,Python,Software Skill,Role,3
1071,R,Software Skill,Role,3
1071,SAS,Software Skill,Role,3
1073,Active Listening,Essential Skill,Role,4
1073,Adobe Acrobat,Software Skill,Role,4
1073,Adobe InDesign,Software Skill,Role,4
1073,HubSpot,Software Skill,Transferable,3
1073,Linux,Software Skill,Transferable,3
1073,Microsoft Excel,Software Skill,Role,5
1073,Microsoft Outlook,Software Skill,Role,4
1073,Microsoft PowerPoint,Software Skill,Role,2
1073,Reading Comprehension,Essential Skill,Role,3
1073,Speaking,Essential Skill,Role,3
1074,Active Listening,Essential Skill,Role,3
1074,Adobe Acrobat,Software Skill,Role,4
1074,Critical Thinking,Essential Skill,Role,4
1074,Email,Software Skill,Transferable,4
1074,Google Analytics,Software Skill,Role,4
1074,Learning Strategies,Essential Skill,Role,4
1074,Microsoft Office,Software Skill,Role,5
1074,Microsoft Outlook,Software Skill,Transferable,3
1074,Microsoft PowerPoint,Software Skill,Role,5
1074,Reading Comprehension,Essential Skill,Role,4
1076,Active Listening,Essential Skill,Role,4
1076,Atlassian Confluence,Software Skill,Transferable,5
1076,Mathematics,Essential Skill,Role,4
1076,Microsoft Office,Software Skill,Role,3
1076,Microsoft Outlook,Software Skill,Role,3
1076,Python,Software Skill,Transferable,3
1076,Writing,Essential Skill,Role,4
1077,Active Listening,Essential Skill,Role,2
1077,Apple macOS,Software Skill,Role,3
1077,Cisco Webex,Software Skill,Transferable,3
1077,Critical Thinking,Essential Skill,Role,3
1077,Mathematics,Essential Skill,Role,4
1077,Microsoft Office,Software Skill,Role,3
1077,Microsoft PowerPoint,Software Skill,Role,3
1077,Microsoft Project,Software Skill,Role,3
1077,Monitoring,Essential Skill,Role,3
1077,Oracle HRIS,Software Skill,Transferable,4
1077,Reading Comprehension,Essential Skill,Role,3
1077,Salesforce,Software Skill,Role,2
1077,Writing,Essential Skill,Role,3
1079,Active Learning,Essential Skill,Role,3
1079,MEDITECH,Software Skill,Role,4
1079,Writing,Essential Skill,Role,4
1080,Active Listening,Essential Skill,Role,3
1080,Adobe Photoshop,Software Skill,Role,4
1080,ESRI ArcGIS,Software Skill,Role,4
1080,Linux,Software Skill,Transferable,3
1080,MATLAB,Software Skill,Role,3
1080,Mathematics,Essential Skill,Role,3
1080,Microsoft Office,Software Skill,Role,3
1080,R,Software Skill,Role,2
1080,Science,Essential Skill,Role,4
1080,Speaking,Essential Skill,Role,4
1080,Writing,Essential Skill,Role,3
1081,Active Listening,Essential Skill,Role,3
1081,Critical Thinking,Essential Skill,Role,3
1081,ESRI ArcGIS,Software Skill,Role,4
1081,Mathematics,Essential Skill,Role,3
1081,Microsoft Office,Software Skill,Role,4
1081,Python,Software Skill,Role,4
1081,R,Software Skill,Role,4
1081,Reading Comprehension,Essential Skill,Role,4
1081,Speaking,Essential Skill,Role,3
1081,Writing,Essential Skill,Role,3
1082,Active Learning,Essential Skill,Role,3
1082,Apache Hadoop,Software Skill,Role,3
1082,Critical Thinking,Essential Skill,Role,4
1082,Microsoft Office,Software Skill,Role,3
1082,Speaking,Essential Skill,Role,2
1082,Writing,Essential Skill,Role,4
1083,Active Listening,Essential Skill,Role,3
1083,Critical Thinking,Essential Skill,Role,3
1083,Google Docs,Software Skill,Role,2
1083,MEDITECH,Software Skill,Role,3
1083,Microsoft Office,Software Skill,Role,3
1083,Microsoft PowerPoint,Software Skill,Role,2
1083,Microsoft Word,Software Skill,Role,3
1083,Science,Essential Skill,Role,3
1084,Active Listening,Essential Skill,Role,3
1084,Adobe Photoshop,Software Skill,Role,3
1084,Critical Thinking,Essential Skill,Role,3
1084,Microsoft Office,Software Skill,Role,3
1084,Microsoft SharePoint,Software Skill,Transferable,3
1084,Monitoring,Essential Skill,Role,3
1084,SAP,Software Skill,Role,3
1084,SAS,Software Skill,Transferable,2
1084,Speaking,Essential Skill,Role,4
1085,Adobe Photoshop,Software Skill,Role,3
1085,Autodesk AutoCAD,Software Skill,Transferable,2
1085,Critical Thinking,Essential Skill,Role,3
1085,MATLAB,Software Skill,Role,3
1085,Microsoft Project,Software Skill,Role,3
1085,SAS,Software Skill,Role,3
1085,Writing,Essential Skill,Role,2
1088,Apache Hadoop,Software Skill,Role,3
1088,Cisco Webex,Software Skill,Transferable,4
1088,Critical Thinking,Essential Skill,Role,4
1088,Google Workspace,Software Skill,Role,4
1088,Microsoft Access,Software Skill,Role,3
1088,Microsoft Office,Software Skill,Role,3
1088,Microsoft SharePoint,Software Skill,Transferable,3
1088,Speaking,Essential Skill,Role,2
1092,Active Learning,Essential Skill,Role,4
1092,Active Listening,Essential Skill,Role,4
1092,Amazon Web Services (AWS),Software Skill,Role,3
1092,ESRI ArcGIS,Software Skill,Transferable,5
1092,Microsoft Access,Software Skill,Role,4
1092,Microsoft Office,Software Skill,Role,5
1092,Microsoft Outlook,Software Skill,Role,4
1092,SAS,Software Skill,Transferable,5
1092,Speaking,Essential Skill,Role,3
1094,Active Learning,Essential Skill,Role,3
1094,Active Listening,Essential Skill,Role,3
1094,Electronic Medical Record (EMR),Software Skill,Role,3
1094,Email,Software Skill,Role,4
1094,MEDITECH,Software Skill,Role,4
1094,Microsoft Office,Software Skill,Role,4
1094,SAP,Software Skill,Role,3
1094,Writing,Essential Skill,Role,4
1096,Active Learning,Essential Skill,Role,3
1096,Adobe InDesign,Software Skill,Role,4
1096,Adobe Photoshop,Software Skill,Role,5
1096,Critical Thinking,Essential Skill,Role,4
1096,HubSpot,Software Skill,Transferable,4
1096,Microsoft Office,Software Skill,Role,4
1096,Writing,Essential Skill,Role,4
1097,Adobe Photoshop,Software Skill,Role,4
1097,Learning Strategies,Essential Skill,Transferable,3
1097,Mathematics,Essential Skill,Role,2
1097,Microsoft Excel,Software Skill,Role,2
1097,Microsoft Project,Software Skill,Role,3
1097,Oracle HRIS,Software Skill,Transferable,3
1097,R,Software Skill,Role,5
1097,SAS,Software Skill,Role,3
1097,Speaking,Essential Skill,Role,2
1098,Active Listening,Essential Skill,Role,4
1098,Adobe Acrobat,Software Skill,Role,3
1098,Applicant Tracking System (ATS),Software Skill,Role,4
1098,Cisco Webex,Software Skill,Role,3
1098,Microsoft PowerPoint,Software Skill,Role,3
1098,Oracle HRIS,Software Skill,Role,4
1098,Reading Comprehension,Essential Skill,Role,4
1098,Writing,Essential Skill,Role,3
1099,Adobe InDesign,Software Skill,Transferable,3
1099,Apache Hadoop,Software Skill,Role,4
1099,Critical Thinking,Essential Skill,Role,3
1099,Microsoft Azure,Software Skill,Role,4
1099,Microsoft Excel,Software Skill,Role,3
1099,Microsoft Office,Software Skill,Role,4
1099,Reading Comprehension,Essential Skill,Role,3
1099,Speaking,Essential Skill,Role,3
1099,Writing,Essential Skill,Role,2
1100,Active Learning,Essential Skill,Role,3
1100,Active Listening,Essential Skill,Role,5
1100,Adobe Creative Cloud,Software Skill,Role,3
1100,Critical Thinking,Essential Skill,Role,3
1100,Mathematics,Essential Skill,Role,3
