EmployeeID,Department,JobRole,MissingSkill,Importance
1171,Sales,Sales Executive,Microsoft Excel,4.5
1171,Sales,Sales Executive,Microsoft Office,4.5
1171,Sales,Sales Executive,Microsoft Outlook,4.5
1171,Sales,Sales Executive,Speaking,4.0
1171,Sales,Sales Executive,Critical Thinking,3.5
1171,Sales,Sales Executive,Adobe Photoshop,3.5
1171,Sales,Sales Executive,Adobe Illustrator,3.5
1171,Sales,Sales Executive,Reading Comprehension,3.38
1171,Sales,Sales Executive,Monitoring,3.12
1171,Sales,Sales Executive,Active Learning,3.12
1172,Research & Development,Laboratory Technician,Microsoft Excel,4.5
1172,Research & Development,Laboratory Technician,SAP,3.5
1172,Research & Development,Laboratory Technician,MEDITECH,3.5
1172,Research & Development,Laboratory Technician,Google Docs,3.5
1172,Research & Development,Laboratory Technician,Critical Thinking,3.25
1172,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1172,Research & Development,Laboratory Technician,Science,3.0
1172,Research & Development,Laboratory Technician,Email,3.0
1172,Research & Development,Laboratory Technician,Active Learning,3.0
1172,Research & Development,Laboratory Technician,Writing,3.0
1173,Research & Development,Laboratory Technician,Microsoft Office,4.5
1173,Research & Development,Laboratory Technician,Microsoft Word,3.5
1173,Research & Development,Laboratory Technician,MEDITECH,3.5
1173,Research & Development,Laboratory Technician,Google Docs,3.5
1173,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
1173,Research & Development,Laboratory Technician,Critical Thinking,3.25
1173,Research & Development,Laboratory Technician,Speaking,3.12
1173,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1173,Research & Development,Laboratory Technician,Monitoring,3.0
1173,Research & Development,Laboratory Technician,Active Learning,3.0
1173,Research & Development,Laboratory Technician,Writing,3.0
1175,Research & Development,Laboratory Technician,Active Listening,3.62
1175,Research & Development,Laboratory Technician,SAP,3.5
1175,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
1175,Research & Development,Laboratory Technician,Microsoft Word,3.5
1175,Research & Development,Laboratory Technician,MEDITECH,3.5
1175,Research & Development,Laboratory Technician,Google Docs,3.5
1175,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
1175,Research & Development,Laboratory Technician,Speaking,3.12
1175,Research & Development,Laboratory Technician,Monitoring,3.0
1175,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1175,Research & Development,Laboratory Technician,Science,3.0
1175,Research & Development,Laboratory Technician,Email,3.0
1175,Research & Development,Laboratory Technician,Active Learning,3.0
1175,Research & Development,Laboratory Technician,Writing,3.0
1177,Research & Development,Laboratory Technician,Microsoft Excel,4.5
1177,Research & Development,Laboratory Technician,Active Listening,3.62
1177,Research & Development,Laboratory Technician,SAP,3.5
1177,Research & Development,Laboratory Technician,Microsoft Word,3.5
1177,Research & Development,Laboratory Technician,Google Docs,3.5
1177,Research & Development,Laboratory Technician,Critical Thinking,3.25
1177,Research & Development,Laboratory Technician,Speaking,3.12
1177,Research & Development,Laboratory Technician,Monitoring,3.0
1177,Research & Development,Laboratory Technician,Science,3.0
1179,Sales,Sales Executive,Microsoft PowerPoint,4.5
1179,Sales,Sales Executive,Microsoft Excel,4.5
1179,Sales,Sales Executive,Microsoft Office,4.5
1179,Sales,Sales Executive,Salesforce,4.5
1179,Sales,Sales Executive,Adobe InDesign,3.5
1179,Sales,Sales Executive,Critical Thinking,3.5
1179,Sales,Sales Executive,Reading Comprehension,3.38
1179,Sales,Sales Executive,Monitoring,3.12
1179,Sales,Sales Executive,Active Learning,3.12
1180,Research & Development,Research Scientist,Microsoft Excel,4.5
1180,Research & Development,Research Scientist,Speaking,4.12
1180,Research & Development,Research Scientist,Critical Thinking,4.0
1180,Research & Development,Research Scientist,Mathematics,3.62
1180,Research & Development,Research Scientist,MATLAB,3.5
1180,Research & Development,Research Scientist,ESRI ArcGIS,3.5
1180,Research & Development,Research Scientist,SAS,3.5
1180,Research & Development,Research Scientist,Microsoft Project,3.5
1182,Research & Development,Manufacturing Director,Microsoft PowerPoint,4.5
1182,Research & Development,Manufacturing Director,Microsoft Excel,4.5
1182,Research & Development,Manufacturing Director,Microsoft Office,4.5
1182,Research & Development,Manufacturing Director,Speaking,4.0
1182,Research & Development,Manufacturing Director,Reading Comprehension,3.88
1182,Research & Development,Manufacturing Director,Active Learning,3.62
1182,Research & Development,Manufacturing Director,Adobe InDesign,3.5
1182,Research & Development,Manufacturing Director,Adobe Acrobat,3.5
1184,Research & Development,Healthcare Representative,Salesforce,4.5
1184,Research & Development,Healthcare Representative,Microsoft Outlook,4.5
1184,Research & Development,Healthcare Representative,Active Listening,4.12
1184,Research & Development,Healthcare Representative,Google Workspace,3.5
1184,Research & Development,Healthcare Representative,Apache Hadoop,3.5
1184,Research & Development,Healthcare Representative,Active Learning,3.5
1184,Research & Development,Healthcare Representative,Amazon Web Services (AWS),3.5
1184,Research & Development,Healthcare Representative,Writing,3.38
1184,Research & Development,Healthcare Representative,Monitoring,3.12
1184,Research & Development,Healthcare Representative,Mathematics,2.88
1185,Research & Development,Laboratory Technician,Microsoft Excel,4.5
1185,Research & Development,Laboratory Technician,Microsoft Office,4.5
1185,Research & Development,Laboratory Technician,Reading Comprehension,3.75
1185,Research & Development,Laboratory Technician,Active Listening,3.62
1185,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
1185,Research & Development,Laboratory Technician,Microsoft Word,3.5
1185,Research & Development,Laboratory Technician,Google Docs,3.5
1185,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
1185,Research & Development,Laboratory Technician,Critical Thinking,3.25
1185,Research & Development,Laboratory Technician,Monitoring,3.0
1185,Research & Development,Laboratory Technician,Science,3.0
1185,Research & Development,Laboratory Technician,Email,3.0
1185,Research & Development,Laboratory Technician,Active Learning,3.0
1185,Research & Development,Laboratory Technician,Writing,3.0
1188,Sales,Sales Executive,Microsoft PowerPoint,4.5
1188,Sales,Sales Executive,Microsoft Outlook,4.5
1188,Sales,Sales Executive,Active Listening,4.0
1188,Sales,Sales Executive,Adobe Creative Cloud,3.5
1188,Sales,Sales Executive,Adobe InDesign,3.5
1188,Sales,Sales Executive,Adobe Acrobat,3.5
1188,Sales,Sales Executive,Adobe Photoshop,3.5
1188,Sales,Sales Executive,Writing,3.25
1190,Sales,Sales Representative,Microsoft Office,4.5
1190,Sales,Sales Representative,Active Listening,3.88
1190,Sales,Sales Representative,Speaking,3.88
1190,Sales,Sales Representative,Reading Comprehension,3.62
1190,Sales,Sales Representative,Microsoft PowerPoint,3.5
1190,Sales,Sales Representative,Microsoft Outlook,3.5
1190,Sales,Sales Representative,IBM SPSS Statistics,3.5
1190,Sales,Sales Representative,Microsoft Word,3.5
1190,Sales,Sales Representative,HubSpot,3.5
1190,Sales,Sales Representative,Microsoft Project,3.5
1190,Sales,Sales Representative,Critical Thinking,3.38
1190,Sales,Sales Representative,Active Learning,3.38
1190,Sales,Sales Representative,Writing,3.38
1190,Sales,Sales Representative,Monitoring,3.12
1190,Sales,Sales Representative,Mathematics,2.62
1191,Research & Development,Manager,Microsoft PowerPoint,4.5
1191,Research & Development,Manager,Microsoft Office,4.5
1191,Research & Development,Manager,Speaking,4.0
1191,Research & Development,Manager,Active Listening,4.0
1191,Research & Development,Manager,Critical Thinking,3.88
1191,Research & Development,Manager,Active Learning,3.62
1191,Research & Development,Manager,Google Analytics,3.5
1191,Research & Development,Manager,Adobe Acrobat,3.5
1191,Research & Development,Manager,Adobe Photoshop,3.5
1191,Research & Development,Manager,Learning Strategies,3.0
1192,Research & Development,Laboratory Technician,Microsoft Excel,4.5
1192,Research & Development,Laboratory Technician,Reading Comprehension,3.75
1192,Research & Development,Laboratory Technician,Active Listening,3.62
1192,Research & Development,Laboratory Technician,SAP,3.5
1192,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
1192,Research & Development,Laboratory Technician,Critical Thinking,3.25
1192,Research & Development,Laboratory Technician,Speaking,3.12
1192,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1192,Research & Development,Laboratory Technician,Science,3.0
1192,Research & Development,Laboratory Technician,Email,3.0
1192,Research & Development,Laboratory Technician,Writing,3.0
1193,Research & Development,Research Scientist,R,4.5
1193,Research & Development,Research Scientist,Microsoft Office,4.5
1193,Research & Development,Research Scientist,Writing,4.25
1193,Research & Development,Research Scientist,Science,4.12
1193,Research & Development,Research Scientist,Speaking,4.12
1193,Research & Development,Research Scientist,Critical Thinking,4.0
1193,Research & Development,Research Scientist,Reading Comprehension,4.0
1193,Research & Development,Research Scientist,Mathematics,3.62
1193,Research & Development,Research Scientist,MATLAB,3.5
1193,Research & Development,Research Scientist,ESRI ArcGIS,3.5
1193,Research & Development,Research Scientist,SAS,3.5
1195,Research & Development,Research Scientist,Microsoft Excel,4.5
1195,Research & Development,Research Scientist,R,4.5
1195,Research & Development,Research Scientist,Microsoft Office,4.5
1195,Research & Development,Research Scientist,Science,4.12
1195,Research & Development,Research Scientist,Active Learning,4.12
1195,Research & Development,Research Scientist,Active Listening,4.0
1195,Research & Development,Research Scientist,ESRI ArcGIS,3.5
1195,Research & Development,Research Scientist,SAS,3.5
1195,Research & Development,Research Scientist,Python,3.5
1195,Research & Development,Research Scientist,Adobe Photoshop,3.5
1196,Research & Development,Manufacturing Director,SAP,4.5
1196,Research & Development,Manufacturing Director,Microsoft PowerPoint,4.5
1196,Research & Development,Manufacturing Director,Microsoft Excel,4.5
1196,Research & Development,Manufacturing Director,Microsoft Outlook,4.5
1196,Research & Development,Manufacturing Director,Speaking,4.0
1196,Research & Development,Manufacturing Director,Adobe After Effects,3.5
1196,Research & Development,Manufacturing Director,Adobe InDesign,3.5
1196,Research & Development,Manufacturing Director,Adobe Acrobat,3.5
1196,Research & Development,Manufacturing Director,Writing,3.38
1198,Research & Development,Laboratory Technician,Microsoft Office,4.5
1198,Research & Development,Laboratory Technician,Reading Comprehension,3.75
1198,Research & Development,Laboratory Technician,Active Listening,3.62
1198,Research & Development,Laboratory Technician,SAP,3.5
1198,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
1198,Research & Development,Laboratory Technician,Google Docs,3.5
1198,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
1198,Research & Development,Laboratory Technician,Critical Thinking,3.25
1198,Research & Development,Laboratory Technician,Speaking,3.12
1198,Research & Development,Laboratory Technician,Monitoring,3.0
1198,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1198,Research & Development,Laboratory Technician,Email,3.0
1198,Research & Development,Laboratory Technician,Writing,3.0
1200,Research & Development,Research Scientist,Microsoft Office,4.5
1200,Research & Development,Research Scientist,Science,4.12
1200,Research & Development,Research Scientist,Active Learning,4.12
1200,Research & Development,Research Scientist,Reading Comprehension,4.0
1200,Research & Development,Research Scientist,Active Listening,4.0
1200,Research & Development,Research Scientist,Mathematics,3.62
1200,Research & Development,Research Scientist,MATLAB,3.5
1200,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
1200,Research & Development,Research Scientist,Adobe Photoshop,3.5
1201,Research & Development,Manager,Microsoft Excel,4.5
1201,Research & Development,Manager,Microsoft Office,4.5
1201,Research & Development,Manager,Monitoring,4.0
1201,Research & Development,Manager,Atlassian JIRA,3.5
1201,Research & Development,Manager,Atlassian Confluence,3.5
1201,Research & Development,Manager,Google Analytics,3.5
1201,Research & Development,Manager,Autodesk AutoCAD,3.5
1201,Research & Development,Manager,Learning Strategies,3.0
1202,Research & Development,Research Scientist,Microsoft Excel,4.5
1202,Research & Development,Research Scientist,Microsoft Office,4.5
1202,Research & Development,Research Scientist,Writing,4.25
1202,Research & Development,Research Scientist,Science,4.12
1202,Research & Development,Research Scientist,Speaking,4.12
1202,Research & Development,Research Scientist,Active Learning,4.12
1202,Research & Development,Research Scientist,Active Listening,4.0
1202,Research & Development,Research Scientist,Mathematics,3.62
1202,Research & Development,Research Scientist,MATLAB,3.5
1202,Research & Development,Research Scientist,Microsoft Project,3.5
1202,Research & Development,Research Scientist,ESRI ArcGIS,3.5
1202,Research & Development,Research Scientist,Python,3.5
1202,Research & Development,Research Scientist,Adobe Photoshop,3.5
1203,Research & Development,Research Scientist,R,4.5
1203,Research & Development,Research Scientist,Writing,4.25
1203,Research & Development,Research Scientist,Science,4.12
1203,Research & Development,Research Scientist,Speaking,4.12
1203,Research & Development,Research Scientist,Active Learning,4.12
1203,Research & Development,Research Scientist,Critical Thinking,4.0
1203,Research & Development,Research Scientist,Reading Comprehension,4.0
1203,Research & Development,Research Scientist,MATLAB,3.5
1203,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
1203,Research & Development,Research Scientist,ESRI ArcGIS,3.5
1203,Research & Development,Research Scientist,SAS,3.5
1203,Research & Development,Research Scientist,Python,3.5
1203,Research & Development,Research Scientist,Microsoft Project,3.5
1204,Sales,Manager,Microsoft PowerPoint,4.5
1204,Sales,Manager,Microsoft Office,4.5
1204,Sales,Manager,Apple macOS,3.5
1204,Sales,Manager,Writing,3.5
1204,Sales,Manager,Autodesk AutoCAD,3.5
1204,Sales,Manager,Learning Strategies,3.0
1206,Research & Development,Research Scientist,Microsoft Excel,4.5
1206,Research & Development,Research Scientist,Writing,4.25
1206,Research & Development,Research Scientist,Science,4.12
1206,Research & Development,Research Scientist,Active Learning,4.12
1206,Research & Development,Research Scientist,Critical Thinking,4.0
1206,Research & Development,Research Scientist,Reading Comprehension,4.0
1206,Research & Development,Research Scientist,Mathematics,3.62
1206,Research & Development,Research Scientist,MATLAB,3.5
1206,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
1206,Research & Development,Research Scientist,ESRI ArcGIS,3.5
1206,Research & Development,Research Scientist,SAS,3.5
1206,Research & Development,Research Scientist,Python,3.5
1206,Research & Development,Research Scientist,Adobe Photoshop,3.5
1206,Research & Development,Research Scientist,Microsoft Project,3.5
1207,Human Resources,Human Resources,Microsoft Excel,4.5
1207,Human Resources,Human Resources,Workday,4.5
1207,Human Resources,Human Resources,Speaking,4.12
1207,Human Resources,Human Resources,Applicant Tracking System (ATS),4.0
1207,Human Resources,Human Resources,Reading Comprehension,4.0
1207,Human Resources,Human Resources,Oracle HRIS,4.0
1207,Human Resources,Human Resources,Adobe Acrobat,3.5
1207,Human Resources,Human Resources,Cisco Webex,3.5
1207,Human Resources,Human Resources,Adobe Photoshop,3.5
1207,Human Resources,Human Resources,Learning Strategies,3.0
1210,Research & Development,Research Scientist,Microsoft Excel,4.5
1210,Research & Development,Research Scientist,R,4.5
1210,Research & Development,Research Scientist,Microsoft Office,4.5
1210,Research & Development,Research Scientist,Speaking,4.12
1210,Research & Development,Research Scientist,Critical Thinking,4.0
1210,Research & Development,Research Scientist,Reading Comprehension,4.0
1210,Research & Development,Research Scientist,Mathematics,3.62
1210,Research & Development,Research Scientist,MATLAB,3.5
1210,Research & Development,Research Scientist,SAS,3.5
1210,Research & Development,Research Scientist,Python,3.5
1210,Research & Development,Research Scientist,Adobe Photoshop,3.5
1210,Research & Development,Research Scientist,Microsoft Project,3.5
1211,Sales,Sales Executive,Microsoft PowerPoint,4.5
1211,Sales,Sales Executive,Microsoft Excel,4.5
1211,Sales,Sales Executive,Adobe InDesign,3.5
1211,Sales,Sales Executive,Adobe Illustrator,3.5
1211,Sales,Sales Executive,Writing,3.25
1211,Sales,Sales Executive,Monitoring,3.12
1211,Sales,Sales Executive,Mathematics,2.25
1212,Sales,Sales Executive,Microsoft PowerPoint,4.5
1212,Sales,Sales Executive,Microsoft Office,4.5
1212,Sales,Sales Executive,Microsoft Outlook,4.5
1212,Sales,Sales Executive,Speaking,4.0
1212,Sales,Sales Executive,Adobe InDesign,3.5
1212,Sales,Sales Executive,Adobe Acrobat,3.5
1212,Sales,Sales Executive,Adobe Illustrator,3.5
1212,Sales,Sales Executive,Reading Comprehension,3.38
1212,Sales,Sales Executive,Monitoring,3.12
1215,Research & Development,Manager,Microsoft PowerPoint,4.5
1215,Research & Development,Manager,Monitoring,4.0
1215,Research & Development,Manager,Active Listening,4.0
1215,Research & Development,Manager,Apple macOS,3.5
1215,Research & Development,Manager,Atlassian JIRA,3.5
1215,Research & Development,Manager,Atlassian Confluence,3.5
1215,Research & Development,Manager,Adobe Acrobat,3.5
1215,Research & Development,Manager,Adobe Photoshop,3.5
1215,Research & Development,Manager,Autodesk AutoCAD,3.5
1216,Research & Development,Laboratory Technician,Reading Comprehension,3.75
1216,Research & Development,Laboratory Technician,SAP,3.5
1216,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
1216,Research & Development,Laboratory Technician,Microsoft Word,3.5
1216,Research & Development,Laboratory Technician,MEDITECH,3.5
1216,Research & Development,Laboratory Technician,Google Docs,3.5
1216,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
1216,Research & Development,Laboratory Technician,Critical Thinking,3.25
1216,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1216,Research & Development,Laboratory Technician,Science,3.0
1216,Research & Development,Laboratory Technician,Email,3.0
1216,Research & Development,Laboratory Technician,Writing,3.0
1217,Research & Development,Research Director,Microsoft PowerPoint,4.5
1217,Research & Development,Research Director,Science,4.12
1217,Research & Development,Research Director,Critical Thinking,4.0
1217,Research & Development,Research Director,Reading Comprehension,4.0
1217,Research & Development,Research Director,ESRI ArcGIS,3.5
1217,Research & Development,Research Director,Microsoft Access,3.5
1218,Sales,Sales Executive,Microsoft Excel,4.5
1218,Sales,Sales Executive,Salesforce,4.5
1218,Sales,Sales Executive,Microsoft Outlook,4.5
1218,Sales,Sales Executive,Speaking,4.0
1218,Sales,Sales Executive,Adobe InDesign,3.5
1218,Sales,Sales Executive,Adobe Photoshop,3.5
1218,Sales,Sales Executive,Writing,3.25
1218,Sales,Sales Executive,Mathematics,2.25
1219,Research & Development,Laboratory Technician,Microsoft Excel,4.5
1219,Research & Development,Laboratory Technician,Microsoft Office,4.5
1219,Research & Development,Laboratory Technician,Active Listening,3.62
1219,Research & Development,Laboratory Technician,SAP,3.5
1219,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
1219,Research & Development,Laboratory Technician,Google Docs,3.5
1219,Research & Development,Laboratory Technician,Critical Thinking,3.25
1219,Research & Development,Laboratory Technician,Speaking,3.12
1219,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1219,Research & Development,Laboratory Technician,Email,3.0
1219,Research & Development,Laboratory Technician,Active Learning,3.0
1219,Research & Development,Laboratory Technician,Writing,3.0
1220,Sales,Sales Executive,Microsoft PowerPoint,4.5
1220,Sales,Sales Executive,Salesforce,4.5
1220,Sales,Sales Executive,Microsoft Outlook,4.5
1220,Sales,Sales Executive,Active Listening,4.0
1220,Sales,Sales Executive,Adobe Creative Cloud,3.5
1220,Sales,Sales Executive,Adobe Acrobat,3.5
1220,Sales,Sales Executive,Adobe Illustrator,3.5
1220,Sales,Sales Executive,Reading Comprehension,3.38
1220,Sales,Sales Executive,Active Learning,3.12
1220,Sales,Sales Executive,Mathematics,2.25
1221,Research & Development,Laboratory Technician,Microsoft Excel,4.5
1221,Research & Development,Laboratory Technician,Active Listening,3.62
1221,Research & Development,Laboratory Technician,Microsoft Word,3.5
1221,Research & Development,Laboratory Technician,MEDITECH,3.5
1221,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
1221,Research & Development,Laboratory Technician,Speaking,3.12
1221,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1221,Research & Development,Laboratory Technician,Email,3.0
1221,Research & Development,Laboratory Technician,Active Learning,3.0
1221,Research & Development,Laboratory Technician,Writing,3.0
1224,Research & Development,Laboratory Technician,Microsoft Excel,4.5
1224,Research & Development,Laboratory Technician,Microsoft Office,4.5
1224,Research & Development,Laboratory Technician,Reading Comprehension,3.75
1224,Research & Development,Laboratory Technician,Microsoft Word,3.5
1224,Research & Development,Laboratory Technician,Critical Thinking,3.25
1224,Research & Development,Laboratory Technician,Speaking,3.12
1224,Research & Development,Laboratory Technician,Monitoring,3.0
1224,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1224,Research & Development,Laboratory Technician,Science,3.0
1224,Research & Development,Laboratory Technician,Email,3.0
1224,Research & Development,Laboratory Technician,Active Learning,3.0
1224,Research & Development,Laboratory Technician,Writing,3.0
1225,Research & Development,Research Scientist,Writing,4.25
1225,Research & Development,Research Scientist,Active Learning,4.12
1225,Research & Development,Research Scientist,Active Listening,4.0
1225,Research & Development,Research Scientist,MATLAB,3.5
1225,Research & Development,Research Scientist,ESRI ArcGIS,3.5
1225,Research & Development,Research Scientist,SAS,3.5
1225,Research & Development,Research Scientist,Adobe Photoshop,3.5
1226,Sales,Sales Representative,Microsoft Excel,4.5
1226,Sales,Sales Representative,Microsoft Office,4.5
1226,Sales,Sales Representative,Salesforce,4.5
1226,Sales,Sales Representative,IBM SPSS Statistics,3.5
1226,Sales,Sales Representative,Microsoft PowerPoint,3.5
1226,Sales,Sales Representative,Apple macOS,3.5
1226,Sales,Sales Representative,Microsoft Word,3.5
1226,Sales,Sales Representative,Microsoft Project,3.5
1226,Sales,Sales Representative,Active Learning,3.38
1226,Sales,Sales Representative,Writing,3.38
1226,Sales,Sales Representative,Mathematics,2.62
1228,Research & Development,Manufacturing Director,SAP,4.5
1228,Research & Development,Manufacturing Director,Microsoft PowerPoint,4.5
1228,Research & Development,Manufacturing Director,Microsoft Excel,4.5
1228,Research & Development,Manufacturing Director,Monitoring,4.0
1228,Research & Development,Manufacturing Director,Critical Thinking,4.0
1228,Research & Development,Manufacturing Director,Speaking,4.0
1228,Research & Development,Manufacturing Director,Reading Comprehension,3.88
1228,Research & Development,Manufacturing Director,Learning Strategies,3.75
1228,Research & Development,Manufacturing Director,Adobe After Effects,3.5
1228,Research & Development,Manufacturing Director,Adobe Photoshop,3.5
1228,Research & Development,Manufacturing Director,Autodesk AutoCAD,3.5
1228,Research & Development,Manufacturing Director,Writing,3.38
1231,Human Resources,Human Resources,Microsoft Office,4.5
1231,Human Resources,Human Resources,Speaking,4.12
1231,Human Resources,Human Resources,Writing,3.88
1231,Human Resources,Human Resources,Adobe Acrobat,3.5
1231,Human Resources,Human Resources,Adobe Photoshop,3.5
1231,Human Resources,Human Resources,Active Learning,3.25
1233,Sales,Sales Executive,Microsoft PowerPoint,4.5
1233,Sales,Sales Executive,Microsoft Excel,4.5
1233,Sales,Sales Executive,Microsoft Office,4.5
1233,Sales,Sales Executive,Salesforce,4.5
1233,Sales,Sales Executive,Microsoft Outlook,4.5
1233,Sales,Sales Executive,Active Listening,4.0
1233,Sales,Sales Executive,Adobe InDesign,3.5
1233,Sales,Sales Executive,Critical Thinking,3.5
1233,Sales,Sales Executive,Adobe Acrobat,3.5
1233,Sales,Sales Executive,Adobe Photoshop,3.5
1233,Sales,Sales Executive,Adobe Illustrator,3.5
1233,Sales,Sales Executive,Reading Comprehension,3.38
1233,Sales,Sales Executive,Monitoring,3.12
1233,Sales,Sales Executive,Active Learning,3.12
1233,Sales,Sales Executive,Mathematics,2.25
1234,Research & Development,Laboratory Technician,Microsoft Office,4.5
1234,Research & Development,Laboratory Technician,SAP,3.5
1234,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
1234,Research & Development,Laboratory Technician,Microsoft Word,3.5
1234,Research & Development,Laboratory Technician,Critical Thinking,3.25
1234,Research & Development,Laboratory Technician,Speaking,3.12
1234,Research & Development,Laboratory Technician,Monitoring,3.0
1234,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
1234,Research & Development,Laboratory Technician,Science,3.0
1234,Research & Development,Laboratory Technician,Email,3.0
1234,Research & Development,Laboratory Technician,Active Learning,3.0
1235,Research & Development,Research Scientist,Microsoft Excel,4.5
1235,Research & Development,Research Scientist,Microsoft Office,4.5
1235,Research & Development,Research Scientist,Writing,4.25
1235,Research & Development,Research Scientist,Science,4.12
1235,Research & Development,Research Scientist,Speaking,4.12
1235,Research & Development,Research Scientist,Critical Thinking,4.0
1235,Research & Development,Research Scientist,Active Listening,4.0
1235,Research & Development,Research Scientist,MATLAB,3.5
1235,Research & Development,Research Scientist,Microsoft Project,3.5
1235,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
1235,Research & Development,Research Scientist,ESRI ArcGIS,3.5
1235,Research & Development,Research Scientist,SAS,3.5
1235,Research & Development,Research Scientist,Python,3.5
1237,Research & Development,Manufacturing Director,Microsoft PowerPoint,4.5
1237,Research & Development,Manufacturing Director,Microsoft Outlook,4.5
1237,Research & Development,Manufacturing Director,Reading Comprehension,3.88
1237,Research & Development,Manufacturing Director,Active Listening,3.88
1237,Research & Development,Manufacturing Director,Active Learning,3.62
1237,Research & Development,Manufacturing Director,Adobe After Effects,3.5
1237,Research & Development,Manufacturing Director,Autodesk AutoCAD,3.5
1237,Research & Development,Manufacturing Director,Writing,3.38
1238,Research & Development,Research Scientist,R,4.5
1238,Research & Development,Research Scientist,Microsoft Office,4.5
1238,Research & Development,Research Scientist,Writing,4.25
1238,Research & Development,Research Scientist,Science,4.12
1238,Research & Development,Research Scientist,Speaking,4.12
1238,Research & Development,Research Scientist,Reading Comprehension,4.0
1238,Research & Development,Research Scientist,Active Listening,4.0
1238,Research & Development,Research Scientist,Mathematics,3.62
1238,Research & Development,Research Scientist,MATLAB,3.5
1238,Research & Development,Research Scientist,Microsoft Project,3.5
1238,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
1238,Research & Development,Research Scientist,ESRI ArcGIS,3.5
1238,Research & Development,Research Scientist,SAS,3.5
1238,Research & Development,Research Scientist,Python,3.5
1239,Sales,Sales Executive,Microsoft PowerPoint,4.5
1239,Sales,Sales Executive,Microsoft Excel,4.5
1239,Sales,Sales Executive,Salesforce,4.5
1239,Sales,Sales Executive,Microsoft Outlook,4.5
1239,Sales,Sales Executive,Speaking,4.0
1239,Sales,Sales Executive,Active Listening,4.0
1239,Sales,Sales Executive,Adobe Creative Cloud,3.5
1239,Sales,Sales Executive,Adobe Photoshop,3.5
1239,Sales,Sales Executive,Reading Comprehension,3.38
1239,Sales,Sales Executive,Writing,3.25
1239,Sales,Sales Executive,Monitoring,3.12
1240,Sales,Sales Executive,Microsoft PowerPoint,4.5
1240,Sales,Sales Executive,Microsoft Outlook,4.5
1240,Sales,Sales Executive,Speaking,4.0
1240,Sales,Sales Executive,Active Listening,4.0
1240,Sales,Sales Executive,Adobe Creative Cloud,3.5
1240,Sales,Sales Executive,Critical Thinking,3.5
1240,Sales,Sales Executive,Adobe Acrobat,3.5
1240,Sales,Sales Executive,Reading Comprehension,3.38
1240,Sales,Sales Executive,Writing,3.25
1240,Sales,Sales Executive,Monitoring,3.12
1240,Sales,Sales Executive,Active Learning,3.12
1241,Research & Development,Research Scientist,Microsoft Excel,4.5
1241,Research & Development,Research Scientist,Microsoft Office,4.5
1241,Research & Development,Research Scientist,Writing,4.25
1241,Research & Development,Research Scientist,Science,4.12
1241,Research & Development,Research Scientist,Speaking,4.12
1241,Research & Development,Research Scientist,Active Listening,4.0
1241,Research & Development,Research Scientist,Mathematics,3.62
1241,Research & Development,Research Scientist,Microsoft Project,3.5
1241,Research & Development,Research Scientist,SAS,3.5
1241,Research & Development,Research Scientist,Adobe Photoshop,3.5
1242,Research & Development,Research Director,Monitoring,4.0
1242,Research & Development,Research Director,Critical Thinking,4.0
1242,Research & Development,Research Director,Active Learning,3.5
1242,Research & Development,Research Director,Adobe Acrobat,3.5
1242,Research & Development,Research Director,Microsoft Project,3.5
1243,Sales,Sales Executive,Microsoft PowerPoint,4.5
1243,Sales,Sales Executive,Microsoft Office,4.5
1243,Sales,Sales Executive,Microsoft Outlook,4.5
1243,Sales,Sales Executive,Active Listening,4.0
1243,Sales,Sales Executive,Adobe Creative Cloud,3.5
1243,Sales,Sales Executive,Adobe InDesign,3.5
